Actual,Predicted,Residuals
0.562096248,0.5424206543586481,0.019675593641351963
0.39644739,0.41277869707173254,-0.016331307071732526
0.573776037,0.6491955302448205,-0.07541949324482045
0.62900923,0.6089815312066654,0.020027698793334547
0.341873723,0.3455312271951274,-0.0036575041951273923
0.376127081,0.3829190957087314,-0.00679201470873142
0.5371957,0.5545748583443314,-0.017379158344331347
0.46684982,0.4783980484817975,-0.011548228481797485
0.538600293,0.522594134066185,0.016006158933814962
0.379770845,0.4099193675841546,-0.03014852258415457
0.633468228,0.5520611560134409,0.08140707198655917
0.727633086,0.6615058149935157,0.0661272710064843
0.576774828,0.580433194419742,-0.003658366419741932
0.718585849,0.7040462803367423,0.014539568663257674
0.571342186,0.5600165879552073,0.011325598044792717
0.395616091,0.45401124906441803,-0.05839515806441803
0.467319394,0.4592934485702019,0.00802594542979812
0.417708345,0.39591469222359094,0.021793652776409045
0.683175908,0.6812803082665437,0.0018955997334563213
0.632836647,0.5627623338035198,0.07007431319648016
0.444048444,0.4722334978083983,-0.028185053808398308
0.457419204,0.45256079716540076,0.00485840683459926
0.741347471,0.7062166094971447,0.03513086150285527
0.536360576,0.46577664873642627,0.07058392726357371
0.535562894,0.4360539314651114,0.09950896253488861
0.445307803,0.46057283487848194,-0.015265031878481938
0.561149029,0.5373536583858991,0.023795370614100864
0.636325633,0.5901015342199534,0.04622409878004663
0.558160989,0.5414322761975049,0.016728712802495105
0.634849937,0.6038181712629942,0.031031765737005834
0.689433097,0.7472756237720304,-0.05784252677203039
0.511867886,0.4834060632189696,0.028461822781030377
0.482061124,0.5236715342410595,-0.04161041024105949
0.398391424,0.37866771513232245,0.019723708867677547
0.647138198,0.6033189603177941,0.04381923768220597
0.615616809,0.5456986506662235,0.06991815833377657
0.460873281,0.46982736014981885,-0.008954079149818828
0.410990643,0.4238746880942097,-0.012884045094209706
0.473732877,0.40994383030479264,0.06378904669520735
0.501532255,0.47322034898609033,0.02831190601390965
0.515999286,0.4450599345930028,0.0709393514069972
0.600141982,0.6215916292330621,-0.021449647233062086
0.422311187,0.42653742281670837,-0.00422623581670839
0.470667176,0.4800612140743399,-0.009394038074339861
0.499354282,0.48303881483273414,0.01631546716726584
0.606379479,0.5607528682423202,0.04562661075767982
0.706495771,0.624871437810775,0.08162433318922502
0.470296319,0.4849311721985575,-0.014634853198557507
0.755691666,0.70230219324779,0.053389472752210065
0.491059856,0.4861487679209179,0.004911088079082138
0.633556555,0.5922730081095434,0.041283546890456546
0.582978109,0.5896303543538459,-0.006652245353845898
0.36511839,0.39236277761466865,-0.02724438761466863
0.514985128,0.45196202342105074,0.06302310457894922
0.475656217,0.4253248998275823,0.05033131717241768
0.435854408,0.4479154808162209,-0.012061072816220875
0.614842298,0.5572216292087238,0.05762066879127625
0.691297109,0.6169124670100287,0.0743846419899713
0.448818985,0.44829747262804576,0.0005215123719542469
0.447898049,0.4471069163613176,0.0007911326386824125
0.430387045,0.3649306691700468,0.06545637582995323
0.543584047,0.4646767934060926,0.07890725359390738
0.572515446,0.6062660903383834,-0.03375064433838337
0.52162372,0.5324385777547301,-0.010814857754730123
0.449719684,0.4466523012567935,0.0030673827432065037
0.65486889,0.6643004591322795,-0.009431569132279494
0.517582011,0.506316768163578,0.011265242836422051
0.493181318,0.4929376884408025,0.00024362955919748908
0.484732084,0.47820818980218255,0.006523894197817459
0.595645599,0.5671703319311513,0.02847526706884873
0.390131375,0.3657605680814847,0.024370806918515286
0.403565707,0.4067423913883117,-0.0031766843883117013
0.424925576,0.39644391280275976,0.02848166319724027
0.6488358,0.582052566068061,0.06678323393193897
0.48980663,0.5178633579197514,-0.028056727919751334
0.531925761,0.5316766028625569,0.000249158137443084
0.421414706,0.4337090951726093,-0.012294389172609332
0.507283325,0.5421361926779118,-0.03485286767791185
0.568764886,0.5472200916491874,0.02154479435081258
0.484963362,0.4778482397903116,0.007115122209688407
0.532729954,0.4940458659828154,0.03868408801718459
0.0,0.4979044150099169,-0.4979044150099169
0.554133418,0.5298156083699936,0.024317809630006404
0.450935593,0.41804660664288334,0.03288898635711668
0.364957431,0.43433781647496394,-0.06938038547496395
0.661206198,0.6288891155205191,0.03231708247948095
0.487881037,0.4520968926602663,0.0357841443397337
0.505526481,0.4935417049370764,0.011984776062923586
0.623598311,0.5938728209546031,0.02972549004539682
0.626205106,0.5726112829916256,0.05359382300837445
0.788562749,0.7150756207900882,0.07348712820991177
0.580293163,0.5838249010727091,-0.003531738072709123
0.447905405,0.4148214094208126,0.0330839955791874
0.449924237,0.41401903634876913,0.03590520065123087
0.435985469,0.3902051321800025,0.04578033681999749
0.436242255,0.3993939853521028,0.036848269647897225
0.432328098,0.39617235943669515,0.03615573856330484
0.458925469,0.44583902885767135,0.013086440142328626
0.512332494,0.470686584490135,0.04164590950986502
0.542493913,0.47181499767068885,0.0706789153293112
0.51922997,0.4848228148283326,0.034407155171667425
0.789941479,0.7127079454441586,0.0772335335558414
0.48746412,0.5047365435689651,-0.017272423568965134
0.528005861,0.5274866546696162,0.0005192063303838257
0.38909251,0.4120048008577468,-0.02291229085774682
0.516231318,0.4835789628301698,0.03265235516983017
0.458415966,0.4689049508279073,-0.010488984827907277
0.433230746,0.42518404412101307,0.008046701878986928
0.620617634,0.6115364597950163,0.009081174204983777
0.417131724,0.35733575907636816,0.05979596492363182
0.726815512,0.6403863106881188,0.08642920131188125
0.548580918,0.5381187402736872,0.010462177726312749
0.511752373,0.5147002477920317,-0.002947874792031735
0.378990735,0.3984047004893042,-0.019413965489304186
0.576358256,0.5743294918405326,0.0020287641594674
0.50315113,0.4858894885536643,0.017261641446335685
0.568525517,0.5569077189552055,0.011617798044794458
0.545517526,0.5266443127723515,0.018873213227648566
0.585382012,0.5836349813840553,0.0017470306159446114
0.452523944,0.4701807902335194,-0.017656846233519374
0.367439575,0.44285993523009215,-0.07542036023009213
0.521234929,0.48558258705479473,0.03565234194520528
0.610225571,0.5687478880400226,0.041477682959977336
0.62752488,0.5812723145539714,0.046252565446028515
0.518858835,0.6052485415178377,-0.08638970651783773
0.459314995,0.4855571346247751,-0.026242139624775118
0.757631997,0.7092822901923267,0.048349706807673254
0.419872686,0.401341275281917,0.018531410718083008
0.488168166,0.4209855156161888,0.06718265038381122
0.395491873,0.4086069706731157,-0.013115097673115694
0.535877223,0.5222233851917056,0.013653837808294322
0.473326311,0.4116939514768164,0.06163235952318358
0.57492872,0.596871167976838,-0.021942447976838086
0.562439822,0.5033284918981814,0.05911133010181857
0.392919808,0.35894806729225426,0.03397174070774572
0.350621976,0.37409214495316045,-0.023470168953160453
0.679074742,0.5933076712891159,0.08576707071088407
0.450296499,0.46892575727846614,-0.01862925827846612
0.606051146,0.6019225492447269,0.004128596755273106
0.575887802,0.7047475920319761,-0.12885979003197612
0.513844072,0.5030073921594749,0.010836679840525165
0.578292591,0.5000082452467711,0.07828434575322885
0.272674861,0.32453803600927844,-0.05186317500927845
0.575272945,0.5192569774817085,0.05601596751829152
0.428952998,0.4466460505295311,-0.017693052529531128
0.492772753,0.4947605201435641,-0.0019877671435640787
0.467942997,0.4514215832163569,0.016521413783643135
0.575906554,0.510026683763395,0.06587987023660502
0.707916265,0.6795938901039222,0.028322374896077807
0.41846616,0.45642348063102867,-0.03795732063102869
0.504705103,0.48208003175004843,0.02262507124995161
0.430527763,0.37776157784720044,0.05276618515279957
0.353360673,0.3163650865458505,0.03699558645414952
0.489507853,0.5126260684260856,-0.02311821542608561
0.503140149,0.5045909747971732,-0.0014508257971731497
0.776652245,0.7512685656569005,0.025383679343099486
0.457960537,0.4252579861406075,0.0327025508593925
0.596284178,0.653291646176708,-0.05700746817670799
0.489223429,0.4323456493690566,0.05687777963094337
0.444412259,0.3841919433436273,0.0602203156563727
0.522565461,0.49801082721220724,0.024554633787792768
0.485377606,0.44457248190215715,0.04080512409784287
0.530306869,0.5242616222705626,0.0060452467294374035
0.463284336,0.4328694530516318,0.030414882948368194
0.632346895,0.6264920026545076,0.005854892345492413
0.423078624,0.4371667951145862,-0.014088171114586212
0.0,0.5219858285665867,-0.5219858285665867
0.509655982,0.4822091579791515,0.02744682402084847
0.452880353,0.46454153043104385,-0.011661177431043834
0.527169188,0.5291754922624713,-0.0020063042624712812
0.422841389,0.4260983823329173,-0.0032569933329172907
0.621248044,0.5981806508974798,0.02306739310252015
0.501896936,0.4816210821478961,0.020275853852103842
0.414697237,0.38602581353133253,0.028671423468667467
0.431434488,0.42685037493675465,0.004584113063245354
0.563543678,0.5486218295286223,0.014921848471377785
0.587308063,0.5335178239761046,0.05379023902389546
0.599744363,0.5812617778377913,0.018482585162208687
0.513864436,0.48698741535918716,0.02687702064081282
0.660267324,0.6127405385396787,0.0475267854603213
0.687770562,0.6858926043699791,0.0018779576300208545
0.54795603,0.4992888388605643,0.04866719113943574
0.431084902,0.4309767938342762,0.0001081081657238192
0.714486261,0.6600279200679589,0.05445834093204116
0.54154737,0.5563741673273535,-0.01482679732735348
0.613947231,0.5785302107755969,0.035417020224403184
0.461638291,0.45279203185126926,0.008846259148730717
0.412497676,0.41221919419932346,0.0002784818006765222
0.364196176,0.3303238877179445,0.03387228828205546
0.694131479,0.675704795190258,0.018426683809742106
0.587157813,0.5083112910545119,0.07884652194548813
0.538966045,0.4637331826598837,0.07523286234011628
0.56588063,0.5134876805783366,0.05239294942166339
0.746187143,0.6563643568695063,0.08982278613049366
0.411420227,0.4481320139252,-0.036711786925199996
0.527627543,0.4948898507101571,0.03273769228984291
0.625199835,0.5816538144431308,0.04354602055686918
0.404640227,0.40625363455018215,-0.0016134075501821332
0.417631083,0.4426956590864552,-0.02506457608645518
0.582898002,0.5436191821598362,0.03927881984016379
0.544123592,0.5433120645133256,0.0008115274866744571
0.827508328,0.7795874616948562,0.047920866305143806
0.569744002,0.48309096862940565,0.08665303337059432
0.0,0.6414643393492503,-0.6414643393492503
0.320728694,0.3270555805799329,-0.006326886579932911
0.507061881,0.5175758340283085,-0.010513953028308487
0.442322927,0.41581164924343683,0.026511277756563145
0.455090961,0.4119830763567526,0.04310788464324744
0.0,0.39665815196223847,-0.39665815196223847
0.555895806,0.5344285571603238,0.021467248839676212
0.598785582,0.6292687467520455,-0.03048316475204549
0.41830615,0.40830774809162,0.009998401908379972
0.517964956,0.5743978275445878,-0.05643287154458776
0.468738968,0.4626660841842254,0.006072883815774588
0.558156432,0.49663593637134773,0.06152049562865225
0.479580236,0.5159514909636811,-0.0363712549636811
0.685549676,0.6477732253888552,0.037776450611144874
0.475369577,0.49801784149568656,-0.022648264495686576
0.422379914,0.46282549027984515,-0.04044557627984513
0.43272982,0.4346189584806239,-0.0018891384806238865
0.503172176,0.4611431807817049,0.04202899521829506
0.565299395,0.5426619570456024,0.022637437954397654
0.577700553,0.506748364935622,0.07095218806437797
0.0,0.4649585511014754,-0.4649585511014754
0.431557349,0.4596138785114121,-0.02805652951141213
0.422856438,0.40718139456714814,0.015675043432851865
0.666986804,0.7528568344881987,-0.08587003048819875
0.502783366,0.5011891407111755,0.001594225288824469
0.395336416,0.4118196071089684,-0.016483191108968398
0.638814575,0.5759130744092317,0.06290150059076838
0.457300856,0.38451618735024484,0.07278466864975514
0.434869854,0.44326560102237333,-0.008395747022373334
0.549708489,0.5841071602241072,-0.034398671224107225
0.669350876,0.6748553613859254,-0.005504485385925406
0.533841595,0.5220576364954601,0.011783958504539838
0.341246961,0.38983571162316455,-0.048588750623164534
0.274776723,0.3235804265607646,-0.04880370356076458
